Estacao;Data;Hora;TempBulboSeco;UmidadeRelativa;PressaoAtmEstacao;VelocidadeVento;Nebulosidade;
83781;02/10/1986;1800;28;42;926.3;1.8;8;
83781;03/10/1986;0000;19.2;86;928.6;1.5;0;
83781;03/10/1986;1200;20.4;76;929.3;1.3;3;
83781;03/10/1986;1800;28.8;37;926;0.8;6;
83781;04/10/1986;0000;21.8;59;928.2;1.6;0;
83781;04/10/1986;1200;21.2;70;929.5;0;7;
83781;04/10/1986;1800;29.8;47;925.4;2;8;
83781;05/10/1986;0000;21.8;69;927.3;0.8;3;
83781;05/10/1986;1200;20.8;74;929;1.6;7;
83781;05/10/1986;1800;28.2;56;924.6;1.1;9;
83781;06/10/1986;0000;18.9;89;925.7;2.3;0;
83781;06/10/1986;1200;19.5;80;925.8;1.6;0;
83781;06/10/1986;1800;31.7;33;922;3;3;
83781;07/10/1986;0000;26;53;923.7;1.6;0;
83781;07/10/1986;1200;25.1;57;924.1;0.8;4;
83781;07/10/1986;1800;33;31;921.8;3.3;5;
83781;08/10/1986;0000;19.7;80;925.9;3.6;10;
83781;08/10/1986;1200;20.7;75;926.7;3.3;10;
83781;08/10/1986;1800;23.2;71;925.2;5;10;
83781;09/10/1986;0000;19;88;925.7;2.3;10;
83781;09/10/1986;1200;20.7;80;923;4.6;0;
83781;09/10/1986;1800;28.2;58;918.3;3.8;8;
83781;10/10/1986;0000;21.5;81;919.6;3.6;10;
83781;10/10/1986;1200;20;78;918.6;5.3;10;
83781;10/10/1986;1800;20.4;80;918.1;4.6;10;
83781;11/10/1986;0000;19.2;94;920;1.3;10;
83781;11/10/1986;1200;16.8;84;924.7;3.6;10;
83781;11/10/1986;1800;19.8;70;923.1;3.6;8;
83781;12/10/1986;0000;15.2;84;926.4;1.6;10;
83781;12/10/1986;1200;16.4;81;926.8;2.6;9;
83781;12/10/1986;1800;22.1;57;923.5;2.5;8;
83781;13/10/1986;0000;16;84;925.8;1.8;10;
83781;13/10/1986;1200;18.2;72;927.1;1.8;10;
83781;13/10/1986;1800;20.2;65;925.2;1.3;9;
83781;14/10/1986;0000;15.8;84;927.6;2.6;10;
83781;14/10/1986;1200;16.3;80;924.8;3.6;10;
83781;14/10/1986;1800;16.2;85;926.3;3.3;10;
83781;15/10/1986;0000;15.2;89;927.4;4.5;10;
83781;15/10/1986;1200;17.2;83;929.4;2.6;10;
83781;15/10/1986;1800;19.1;80;925.4;4.5;9;
83781;16/10/1986;0000;17.2;88;926.7;1.8;10;
83781;16/10/1986;1200;19.8;79;927.5;1.6;4;
83781;16/10/1986;1800;28.7;48;923.5;4;5;
83781;17/10/1986;0000;20.1;87;924.9;1.3;0;
83781;17/10/1986;1200;24.8;68;924.7;1.6;0;
83781;17/10/1986;1800;31.6;39;921.7;5;3;
83781;18/10/1986;0000;27.4;52;922.9;2;4;
83781;18/10/1986;1200;19.8;82;926.2;2.1;10;
83781;18/10/1986;1800;20.6;79;924.6;2.1;10;
83781;19/10/1986;0000;17.2;88;927.4;2.8;10;
83781;19/10/1986;1200;14.2;96;929.8;2.8;10;
83781;19/10/1986;1800;14.6;90;928.9;2.5;10;
83781;20/10/1986;0000;13.6;95;930;3;10;
83781;20/10/1986;1200;15.6;87;929.7;3.6;10;
83781;20/10/1986;1800;16.9;83;927.2;3;10;
83781;21/10/1986;0000;15.4;96;927.1;3.8;10;
83781;21/10/1986;1200;19.8;86;926.6;3.8;10;
83781;21/10/1986;1800;23.2;72;924.2;3.3;10;
83781;22/10/1986;0000;20.2;96;926.2;1.6;10;
83781;22/10/1986;1200;20.4;79;926.1;2.8;8;
83781;22/10/1986;1800;22.9;78;925;3.3;10;
83781;23/10/1986;0000;19.1;91;927.6;0.8;10;
83781;23/10/1986;1200;18.2;70;930.5;2.1;8;
83781;23/10/1986;1800;18;71;928.3;4.3;8;
83781;24/10/1986;0000;12.2;82;931.9;2.3;10;
83781;24/10/1986;1200;14;61;932.5;2.1;8;
83781;24/10/1986;1800;16;86;930.8;4.3;8;
83781;25/10/1986;0000;12.1;76;931.9;3.8;0;
83781;25/10/1986;1200;15;65;931.3;5.8;1;
83781;25/10/1986;1800;20.3;58;929;3.3;5;
83781;26/10/1986;0000;15.2;83;930.9;5.3;10;
83781;26/10/1986;1200;16.1;74;930.6;5.8;10;
83781;26/10/1986;1800;20.7;63;928.6;4.5;9;
83781;27/10/1986;0000;16.3;81;929.7;4.3;10;
83781;27/10/1986;1200;17.5;74;930.3;4;5;
83781;27/10/1986;1800;24;57;926.3;3.3;10;
83781;28/10/1986;0000;16.6;81;927.9;2;10;
83781;28/10/1986;1200;19;71;927.8;1.6;0;
83781;28/10/1986;1800;27.4;41;924.2;3;4;
83781;29/10/1986;0000;19.8;68;924.9;1.3;0;
83781;29/10/1986;1200;21.6;67;924.9;1.6;3;
83781;29/10/1986;1800;29.5;35;922.1;4.8;6;
83781;30/10/1986;0000;23.4;59;924.6;1.3;0;
83781;30/10/1986;1200;23.8;58;926.1;1.6;1;
83781;30/10/1986;1800;28.6;52;923.1;2.3;10;
83781;31/10/1986;0000;25;68;925.4;1.6;0;
83781;31/10/1986;1200;25.6;58;927.2;1.6;0;
83781;31/10/1986;1800;32.8;36;924.4;3.3;5;
83781;01/11/1986;0000;25;61;926;4.3;7;
83781;01/11/1986;1200;26;63;927.7;0.8;8;
83781;01/11/1986;1800;32;43;923.3;1.6;10;
83781;02/11/1986;0000;24.2;78;924.5;1.6;0;
83781;02/11/1986;1200;24.4;66;924.4;1.6;0;
83781;02/11/1986;1800;32.6;59;922.2;2;7;
83781;03/11/1986;0000;23.2;73;923.7;1.6;0;
83781;03/11/1986;1200;24.5;71;924.2;2.1;4;
83781;03/11/1986;1800;20;83;923.2;3.1;10;
83781;04/11/1986;0000;19.4;92;924.7;1.3;0;
83781;04/11/1986;1200;22.1;79;924.6;2.5;9;
83781;04/11/1986;1800;29.7;44;921.3;4.6;8;
83781;05/11/1986;0000;24.2;78;921.5;2.3;0;
83781;05/11/1986;1200;26.3;61;921.6;4.1;4;
83781;05/11/1986;1800;31.7;44;918.9;4.5;8;
83781;06/11/1986;0000;21;91;922.4;1.8;10;
83781;06/11/1986;1200;20.9;86;926.2;6.6;10;
83781;06/11/1986;1800;24.4;77;924;3.3;10;
83781;07/11/1986;0000;22.2;89;926.7;2;10;
83781;07/11/1986;1200;19.5;86;929.3;3.1;10;
83781;07/11/1986;1800;19.8;82;928.8;3.6;10;
83781;08/11/1986;0000;22.2;54;929.9;2.3;10;
83781;08/11/1986;1200;17.4;88;928.3;3.6;10;
83781;08/11/1986;1800;20.6;81;925.1;3.3;10;
83781;09/11/1986;0000;18.4;96;924.4;2.5;10;
83781;09/11/1986;1200;20.4;94;922.6;1.3;6;
83781;09/11/1986;1800;29.2;54;918.9;1.6;8;
83781;10/11/1986;0000;21.2;87;921.1;2.1;10;
83781;10/11/1986;1200;21.2;85;921.7;0.8;10;
83781;10/11/1986;1800;22;83;921.2;2;10;
83781;11/11/1986;0000;20.4;92;923.4;2;10;
83781;11/11/1986;1200;14.9;84;928.7;3.3;10;
83781;11/11/1986;1800;13.8;90;929.1;5;10;
83781;12/11/1986;0000;12.2;98;931.2;3.6;10;
83781;12/11/1986;1200;13.7;78;933.1;6.5;10;
83781;12/11/1986;1800;13.3;83;931.7;4;10;
83781;13/11/1986;0000;12.2;89;932.5;2.8;10;
83781;13/11/1986;1200;15.4;73;932;5.5;10;
83781;13/11/1986;1800;17.2;67;929.3;5;10;
83781;14/11/1986;0000;13.4;85;930.8;2.6;8;
83781;14/11/1986;1200;17;63;929.3;2.5;2;
83781;14/11/1986;1800;20.8;58;926.1;2.6;8;
83781;15/11/1986;0000;15.8;84;928;2.1;6;
83781;15/11/1986;1200;16.8;79;928.9;1.8;8;
83781;15/11/1986;1800;25;54;925.6;1.1;8;
83781;16/11/1986;0000;17.9;86;927.3;1.6;9;
83781;16/11/1986;1200;19.9;77;927.2;1.3;0;
83781;16/11/1986;1800;27.4;44;925.1;4.1;8;
83781;17/11/1986;0000;20.8;74;925.5;2.5;2;
83781;17/11/1986;1200;24.3;64;926.8;1;2;
83781;17/11/1986;1800;28.2;44;923.7;3.3;8;
83781;18/11/1986;0000;22.2;62;924.6;1.6;0;
83781;18/11/1986;1200;24.8;59;924.9;1.6;0;
83781;18/11/1986;1800;29.7;41;921.8;1.8;6;
83781;19/11/1986;0000;23.2;67;923;1.3;0;
83781;19/11/1986;1200;25.9;61;923;1.8;0;
83781;19/11/1986;1800;31.6;39;920.1;4.6;8;
83781;20/11/1986;0000;24;61;922.2;2.3;0;
83781;20/11/1986;1200;26.4;61;923.8;1.5;0;
83781;20/11/1986;1800;31.4;37;921.3;1.5;4;
83781;21/11/1986;0000;22.6;82;924.5;2.8;6;
83781;21/11/1986;1200;22.7;69;921.6;3;9;
83781;21/11/1986;1800;27;56;924.2;3.6;8;
83781;22/11/1986;0000;19.8;86;925.1;2.5;10;
83781;22/11/1986;1200;24;70;924.8;1.5;8;
83781;22/11/1986;1800;31.3;57;920;3.3;7;
83781;23/11/1986;0000;27.6;58;921.7;0.8;4;
83781;23/11/1986;1200;27.6;58;923.9;0.5;8;
83781;23/11/1986;1800;23.4;71;923.7;5.3;10;
83781;24/11/1986;0000;18.4;92;924.9;5;10;
83781;24/11/1986;1200;19.8;87;924.7;3.3;10;
83781;24/11/1986;1800;24.7;73;921.7;1.6;10;
83781;25/11/1986;0000;20.4;90;923;1.6;10;
83781;25/11/1986;1200;23.8;83;922.1;2.8;4;
83781;25/11/1986;1800;31.6;41;919.3;2;6;
83781;26/11/1986;0000;23.6;66;922.1;2;8;
83781;26/11/1986;1200;25.1;69;922.2;1;10;
83781;26/11/1986;1800;30.8;46;919.4;3;7;
83781;27/11/1986;0000;21.1;90;922.3;3;10;
83781;27/11/1986;1200;21.6;80;922.5;3;10;
83781;27/11/1986;1800;24.6;69;919.4;3;8;
83781;28/11/1986;0000;24.4;81;920.4;1;8;
83781;28/11/1986;1200;25.6;64;920.4;1;10;
83781;28/11/1986;1800;28.9;55;918.1;3;10;
83781;29/11/1986;0000;24.9;70;920.9;4;10;
83781;29/11/1986;1200;23.8;81;921.2;1;10;
83781;29/11/1986;1800;27.2;58;918.6;1;10;
83781;30/11/1986;0000;21.6;91;920.8;3;10;
83781;30/11/1986;1200;22.4;89;921.4;1;10;
83781;30/11/1986;1800;25.4;72;919.5;1;10;
83781;01/12/1986;0000;20.4;94;920.8;2;10;
83781;01/12/1986;1200;22.2;85;921.2;1;10;
83781;01/12/1986;1800;21.5;93;919.2;1;10;
83781;02/12/1986;0000;20.6;97;922;1;10;
83781;02/12/1986;1200;21;85;923.2;3;10;
83781;02/12/1986;1800;24.4;74;922;4;10;
83781;03/12/1986;0000;20.8;91;923;3;10;
83781;03/12/1986;1200;23.5;80;924.8;1;10;
83781;03/12/1986;1800;26;75;922.1;2;10;
83781;04/12/1986;0000;22.2;91;925;2;10;
83781;04/12/1986;1200;22.5;88;925.9;1;10;
83781;04/12/1986;1800;22.7;91;925.3;2;10;
83781;05/12/1986;0000;21;96;926.6;2;10;
83781;05/12/1986;1200;24.9;80;927.1;1;10;
83781;05/12/1986;1800;23.4;83;925;3;10;
83781;06/12/1986;0000;22;88;926.6;0;10;
83781;06/12/1986;1200;22.6;84;925.6;2;10;
83781;06/12/1986;1800;29;58;921.3;3;8;
83781;07/12/1986;0000;20.4;96;924.3;4;10;
83781;07/12/1986;1200;23;82;921.3;2;9;
83781;07/12/1986;1800;23.8;79;920.9;3;10;
83781;08/12/1986;0000;19.8;93;922.9;3;10;
83781;08/12/1986;1200;20.9;87;922.2;2;10;
83781;08/12/1986;1800;19.7;94;921.6;4;10;
83781;09/12/1986;0000;18.8;92;923.5;2;10;
83781;09/12/1986;1200;18;94;923.4;1;10;
83781;09/12/1986;1800;21.3;83;921.5;1;10;
83781;10/12/1986;0000;18.6;90;922.2;3;10;
83781;10/12/1986;1200;19.8;87;923.2;1;0;
83781;10/12/1986;1800;28.4;56;920.5;2;7;
83781;11/12/1986;0000;22.4;86;923.5;1;0;
83781;11/12/1986;1200;24;78;923.4;1;6;
83781;11/12/1986;1800;21.6;96;922;3;10;
83781;12/12/1986;0000;20.6;91;924.3;3;10;
83781;12/12/1986;1200;22;81;923.9;3;10;
83781;12/12/1986;1800;28.6;57;920.5;3;6;
83781;13/12/1986;0000;22.2;87;923.4;1;10;
83781;13/12/1986;1200;23.8;81;921.4;1;10;
83781;13/12/1986;1800;28;67;918.6;2;10;
83781;14/12/1986;0000;21;83;919.1;1;10;
83781;14/12/1986;1200;24.2;70;919.5;2;6;
83781;14/12/1986;1800;26;83;917.4;4;9;
83781;15/12/1986;0000;24.4;84;919.2;1;5;
83781;15/12/1986;1200;21.7;91;920;2;10;
83781;15/12/1986;1800;25.9;74;918.7;3;10;
83781;16/12/1986;0000;23.2;80;920.1;1;8;
83781;16/12/1986;1200;23.4;83;922.7;3;10;
83781;16/12/1986;1800;26.9;67;920.3;3;10;
83781;17/12/1986;0000;24.4;86;922.2;2;6;
83781;17/12/1986;1200;21.5;88;924.2;3;10;
83781;17/12/1986;1800;27.9;63;921.8;3;10;
83781;18/12/1986;0000;23.8;84;923.7;2;10;
83781;18/12/1986;1200;23.9;80;925.6;2;10;
83781;18/12/1986;1800;20.8;93;925.4;3;10;
83781;19/12/1986;0000;19.2;92;928.3;2;10;
83781;19/12/1986;1200;19.2;93;929.7;1;10;
83781;19/12/1986;1800;20;93;928.5;3;10;
83781;20/12/1986;0000;18.6;98;929.9;1;10;
83781;20/12/1986;1200;20.6;87;924.7;4;10;
83781;20/12/1986;1800;24.9;73;927.4;2;8;
83781;21/12/1986;0000;20.6;91;927.6;2;8;
83781;21/12/1986;1200;22;85;925.7;1;10;
83781;21/12/1986;1800;26.6;61;922.8;4;10;
83781;22/12/1986;0000;22.4;88;922.5;2;8;
83781;22/12/1986;1200;22.4;80;919.7;2;10;
83781;22/12/1986;1800;22.2;88;917.1;3;10;
83781;23/12/1986;0000;20.6;91;918;2;10;
83781;23/12/1986;1200;18.8;84;917.2;1;10;
83781;23/12/1986;1800;26;68;913.9;3;8;
83781;24/12/1986;0000;17.8;86;916;1;10;
83781;24/12/1986;1200;22;78;919.3;4;6;
83781;24/12/1986;1800;21;81;918.8;1;10;
83781;25/12/1986;0000;20.4;73;918.8;1;10;
83781;25/12/1986;1200;23;74;920.3;1;10;
83781;25/12/1986;1800;23;74;918.4;1;10;
83781;26/12/1986;0000;20.2;91;920.7;1;10;
83781;26/12/1986;1200;20.6;85;920.3;1;10;
83781;26/12/1986;1800;23.5;76;918.2;2;10;
83781;27/12/1986;0000;19.8;93;920.4;1;10;
83781;27/12/1986;1200;23;81;921.3;1;8;
83781;27/12/1986;1800;24;76;919.8;2;10;
83781;28/12/1986;0000;20.6;91;922.1;1;10;
83781;28/12/1986;1200;21.9;82;922.3;2;10;
83781;28/12/1986;1800;22.4;74;919.9;2;10;
83781;29/12/1986;0000;19.8;96;923.1;2;10;
83781;29/12/1986;1200;20.8;81;923.7;1;10;
83781;29/12/1986;1800;21.5;71;922.9;3;10;
83781;30/12/1986;0000;18.8;88;925.2;4;10;
83781;30/12/1986;1200;20.4;82;924.5;1;10;
83781;30/12/1986;1800;20.4;77;923.2;3;10;
83781;31/12/1986;0000;18.2;90;923.5;1;8;
83781;31/12/1986;1200;20.5;83;924.4;0;5;
83781;31/12/1986;1800;22.4;75;922.8;3;10;
83781;01/01/1987;0000;20.2;90;924.1;1;10;
83781;01/01/1987;1200;21.6;83;925;0;0;
83781;01/01/1987;1800;29.2;70;922.4;4;7;
83781;02/01/1987;0000;26;65;923.8;3;6;
83781;02/01/1987;1200;21.4;80;924.9;3;8;
83781;02/01/1987;1800;27.7;61;922.5;3;10;
83781;03/01/1987;0000;20;93;925.3;1;10;
83781;03/01/1987;1200;22.8;77;925.6;6;10;
83781;03/01/1987;1800;20.4;87;923.9;1;10;
83781;04/01/1987;0000;21;89;924.9;3;10;
83781;04/01/1987;1200;24.2;69;925.5;6;8;
83781;04/01/1987;1800;27.8;63;923.3;3;8;
83781;05/01/1987;0000;20.4;94;926.4;1;10;
83781;05/01/1987;1200;22.9;89;925.9;0;0;
83781;05/01/1987;1800;29.6;46;923.9;1;6;
83781;06/01/1987;0000;23.4;87;925.5;1;4;
83781;06/01/1987;1200;26.1;68;925.6;0;4;
83781;06/01/1987;1800;31.1;52;923;2;7;
83781;07/01/1987;0000;24.8;76;923.8;0;4;
83781;07/01/1987;1200;27.2;58;925.2;3;4;
83781;07/01/1987;1800;31.8;48;922.7;1;6;
83781;08/01/1987;0000;27.4;67;923.1;0;4;
83781;08/01/1987;1200;27.7;62;924.2;1;3;
83781;08/01/1987;1800;31.3;46;921.1;3;4;
83781;09/01/1987;0000;27.8;60;922.2;0;0;
83781;09/01/1987;1200;27.8;67;923.4;2;5;
83781;09/01/1987;1800;31.5;52;921.3;1;7;
83781;10/01/1987;0000;22.4;84;923.7;0;10;
83781;10/01/1987;1200;25;82;923.6;1;8;
83781;10/01/1987;1800;21.4;93;922.5;1;10;
83781;11/01/1987;0000;22.2;92;923.8;2;10;
83781;11/01/1987;1200;25.6;78;923.3;2;6;
83781;11/01/1987;1800;23.6;95;920.9;1;8;
83781;12/01/1987;0000;27.2;74;921.5;3;10;
83781;12/01/1987;1200;25.9;70;923.4;2;8;
83781;12/01/1987;1800;31.1;50;920.3;2;5;
83781;13/01/1987;0000;23.8;91;923.3;1;10;
83781;13/01/1987;1200;25.5;72;924.7;1;8;
83781;13/01/1987;1800;31.1;53;921.7;1;8;
83781;14/01/1987;0000;28.2;70;925.7;1;0;
83781;14/01/1987;1200;26.8;77;926.3;1;10;
83781;14/01/1987;1800;32.1;47;924.1;2;5;
83781;15/01/1987;0000;24.6;86;925.6;2;0;
83781;15/01/1987;1200;25.6;78;926.2;1;5;
83781;15/01/1987;1800;30;65;923.2;1;8;
83781;16/01/1987;0000;24.4;84;925.1;1;10;
83781;16/01/1987;1200;25.8;70;923.5;1;9;
83781;16/01/1987;1800;31.4;47;921;3;7;
83781;17/01/1987;0000;24.2;90;921.9;1;10;
83781;17/01/1987;1200;22.2;82;921.9;6;10;
83781;17/01/1987;1800;23.4;83;920.5;4;10;
83781;18/01/1987;0000;22;80;921.8;1;10;
83781;18/01/1987;1200;22.4;84;922.3;1;10;
83781;18/01/1987;1800;22.4;80;922.7;2;10;
83781;19/01/1987;0000;20.2;81;923;3;10;
83781;19/01/1987;1200;22.5;77;923.7;1;6;
83781;19/01/1987;1800;25;64;922.4;2;9;
83781;20/01/1987;0000;20.2;82;924.5;4;8;
83781;20/01/1987;1200;20.8;78;924.5;2;7;
83781;20/01/1987;1800;26.5;62;923.1;2;10;
83781;21/01/1987;0000;20.4;84;923.7;3;2;
83781;21/01/1987;1200;22.3;78;922.4;0;1;
83781;21/01/1987;1800;29.5;47;919.1;2;4;
83781;22/01/1987;0000;24.4;78;919.6;1;3;
83781;22/01/1987;1200;24;78;921.9;3;10;
83781;22/01/1987;1800;22.8;87;918.9;5;10;
83781;23/01/1987;0000;21;94;912.6;2;10;
83781;23/01/1987;1200;21.2;93;922.5;1;10;
83781;23/01/1987;1800;25.2;74;919.7;3;10;
83781;24/01/1987;0000;19.8;96;921.6;1;10;
83781;24/01/1987;1200;21.4;90;921.6;4;10;
83781;24/01/1987;1800;22.8;90;919.3;1;10;
83781;25/01/1987;0000;21.2;98;920.2;2;10;
83781;25/01/1987;1200;21.6;93;920.9;4;10;
83781;25/01/1987;1800;23.2;91;918.7;4;10;
83781;26/01/1987;0000;21.4;98;920.2;2;10;
83781;26/01/1987;1200;22.2;88;921.3;2;10;
83781;26/01/1987;1800;23.7;85;921.5;1;10;
83781;27/01/1987;0000;22.8;88;923.3;4;7;
83781;27/01/1987;1200;20.4;96;925.8;1;10;
83781;27/01/1987;1800;24.3;84;924.4;2;10;
83781;28/01/1987;0000;21.8;93;926.6;1;10;
83781;28/01/1987;1200;22.3;80;927.4;1;10;
83781;28/01/1987;1800;23.8;80;925.8;3;10;
83781;29/01/1987;0000;20.4;90;928.7;1;10;
83781;29/01/1987;1200;20.7;87;926.7;1;10;
83781;29/01/1987;1800;23.3;77;925;1;10;
83781;30/01/1987;0000;19;85;925.6;1;10;
83781;30/01/1987;1200;21.4;83;924.5;2;10;
83781;30/01/1987;1800;22.7;87;922.4;1;10;
83781;31/01/1987;0000;20;94;923.9;1;10;
83781;31/01/1987;1200;19.8;87;925.3;1;10;
83781;31/01/1987;1800;20.4;90;923.3;2;10;
83781;01/02/1987;0000;20.7;84;924.3;1;10;
83781;01/02/1987;1200;25.8;66;923.8;1;10;
83781;01/02/1987;1800;27.8;66;922.4;2;10;
83781;02/02/1987;0000;24.7;71;923.2;1;10;
83781;02/02/1987;1200;24;71;924.3;1;10;
83781;02/02/1987;1800;28;58;922.8;1;10;
83781;03/02/1987;0000;23;91;924.4;2;10;
83781;03/02/1987;1200;21.8;88;924;0;10;
83781;03/02/1987;1800;26.2;71;922.8;1;10;
83781;04/02/1987;0000;19.7;93;923.9;2;10;
83781;04/02/1987;1200;22.2;78;925.9;2;10;
83781;04/02/1987;1800;27.7;52;921.5;4;9;
83781;05/02/1987;0000;23.8;81;922.9;1;8;
83781;05/02/1987;1200;22.8;72;924.9;1;10;
83781;05/02/1987;1800;29.1;55;921.7;6;9;
83781;06/02/1987;0000;24.5;72;924;2;10;
83781;06/02/1987;1200;24.6;67;924.7;1;8;
83781;06/02/1987;1800;28.8;56;921.4;6;9;
83781;07/02/1987;0000;25.2;79;923.7;0;0;
83781;07/02/1987;1200;24.2;63;923.9;4;9;
83781;07/02/1987;1800;29.2;54;922.5;2;8;
83781;08/02/1987;0000;25.8;69;924.1;2;0;
83781;08/02/1987;1200;25.2;67;925;1;6;
83781;08/02/1987;1800;30.8;46;922.2;1;8;
83781;09/02/1987;0000;26.8;63;924.4;2;2;
83781;09/02/1987;1200;23;79;924.9;4;8;
83781;09/02/1987;1800;19.6;98;924.8;6;10;
83781;10/02/1987;0000;15.9;90;928.3;2;10;
83781;10/02/1987;1200;17.6;94;931;2;10;
83781;10/02/1987;1800;18.6;73;930.5;2;10;
83781;11/02/1987;0000;17.2;83;931.6;4;10;
83781;11/02/1987;1200;18.6;80;926.8;2;10;
83781;11/02/1987;1800;21.5;67;929.4;2;10;
83781;12/02/1987;0000;18.3;81;929.6;4;5;
83781;12/02/1987;1200;18.8;84;931.5;1;10;
83781;12/02/1987;1800;22.7;64;927.9;3;10;
83781;13/02/1987;0000;18.6;88;929.1;2;8;
83781;13/02/1987;1200;21;80;928.1;1;10;
83781;13/02/1987;1800;23.1;73;926.5;1;10;
83781;14/02/1987;0000;19.5;88;927.4;1;10;
83781;14/02/1987;1200;20;83;928;3;10;
83781;14/02/1987;1800;21.7;84;925.3;4;10;
83781;15/02/1987;0000;19.5;94;927.3;1;10;
83781;15/02/1987;1200;20.6;88;928.3;1;10;
83781;15/02/1987;1800;21.1;89;925.3;6;10;
83781;16/02/1987;0000;20.4;90;927.2;1;10;
83781;16/02/1987;1200;21.2;83;926.8;1;10;
83781;16/02/1987;1800;25.5;66;924;2;10;
83781;17/02/1987;0000;19.2;94;925.7;1;10;
83781;17/02/1987;1200;22.4;80;924.4;0;8;
83781;17/02/1987;1800;23.8;80;922.2;1;10;
83781;18/02/1987;0000;19.2;92;925.5;1;10;
83781;18/02/1987;1200;21;91;925.4;1;10;
83781;18/02/1987;1800;25.5;67;924.2;1;10;
83781;19/02/1987;0000;21;91;926.3;4;10;
83781;19/02/1987;1200;20.8;93;926.9;1;6;
83781;19/02/1987;1800;22;91;925.4;1;10;
83781;20/02/1987;0000;20.3;88;926.5;1;10;
83781;20/02/1987;1200;21;89;927.9;1;10;
83781;20/02/1987;1800;24.6;78;925.7;1;10;
83781;21/02/1987;0000;22.4;91;925.6;1;10;
83781;21/02/1987;1200;22.2;89;925.6;1;10;
83781;21/02/1987;1800;27.8;60;926.1;1;8;
83781;22/02/1987;0000;25;85;925.9;1;0;
83781;22/02/1987;1200;26;68;929.4;1;8;
83781;22/02/1987;1800;32.8;68;927.6;0;8;
83781;23/02/1987;0000;23;84;929;1;4;
83781;23/02/1987;1200;24.8;76;929.4;2;7;
83781;23/02/1987;1800;32.4;38;925.9;1;4;
83781;24/02/1987;0000;23.6;85;927.6;1;0;
83781;24/02/1987;1200;23.2;82;927.9;1;10;
83781;24/02/1987;1800;30.7;47;924.6;2;6;
83781;25/02/1987;0000;23.6;82;926.4;2;10;
83781;25/02/1987;1200;24.2;83;925.9;1;10;
83781;25/02/1987;1800;27.1;62;924.7;3;10;
83781;26/02/1987;0000;21;82;926.3;3;10;
83781;26/02/1987;1200;21.4;80;928.5;1;10;
83781;26/02/1987;1800;31;53;925.8;1;5;
83781;27/02/1987;0000;23.6;87;928.5;3;8;
83781;27/02/1987;1200;22.2;89;930.2;1;10;
83781;27/02/1987;1800;31;48;925.4;2;7;
83781;28/02/1987;0000;23;87;926.9;1;5;
83781;28/02/1987;1200;22.1;88;927.9;1;10;
83781;28/02/1987;1800;29.7;55;924.3;2;10;
83781;01/03/1987;0000;23.3;81;926.1;2;10;
83781;01/03/1987;1200;21.6;88;926.4;1;10;
83781;01/03/1987;1800;27.2;64;924.1;1;10;
83781;02/03/1987;0000;22.4;87;925.3;2;10;
83781;02/03/1987;1200;22.2;80;925.4;1;6;
83781;02/03/1987;1800;28.4;57;924;1;8;
83781;03/03/1987;0000;21.2;78;925.9;1;8;
83781;03/03/1987;1200;22.2;76;926.8;1;10;
83781;03/03/1987;1800;26.8;54;923.8;1;10;
83781;04/03/1987;0000;21.6;81;924.2;2;10;
83781;04/03/1987;1200;19.1;91;924.8;2;10;
83781;04/03/1987;1800;30;44;921.8;4;9;
83781;05/03/1987;0000;21.2;86;924.5;2;8;
83781;05/03/1987;1200;17.9;93;924.1;2;10;
83781;05/03/1987;1800;30.6;32;920.3;5;8;
83781;06/03/1987;0000;24;69;923.5;0;0;
83781;06/03/1987;1200;22.4;70;922.9;0;10;
83781;06/03/1987;1800;30.4;47;920.1;1;9;
83781;07/03/1987;0000;24.2;75;921.7;1;10;
83781;07/03/1987;1200;23.8;70;922.7;1;10;
83781;07/03/1987;1800;29;56;919.9;1;10;
83781;08/03/1987;0000;21.2;89;921.3;1;10;
83781;08/03/1987;1200;21.2;91;920.8;1;10;
83781;08/03/1987;1800;23.2;76;917.3;1;10;
83781;09/03/1987;0000;21.4;93;917.5;4;10;
83781;09/03/1987;1200;19.8;96;917.2;1;10;
83781;09/03/1987;1800;21.1;88;913.3;2;10;
83781;10/03/1987;0000;20.6;93;914.7;1;10;
83781;10/03/1987;1200;19.2;94;918.3;2;10;
83781;10/03/1987;1800;18;92;917.1;1;10;
83781;11/03/1987;0000;18.4;86;922.9;5;10;
83781;11/03/1987;1200;17;79;923.9;1;10;
83781;11/03/1987;1800;21.2;60;920.9;1;8;
83781;12/03/1987;0000;15.9;86;923.5;2;7;
83781;12/03/1987;1200;16.6;85;924.5;2;8;
83781;12/03/1987;1800;24.2;46;922.5;2;9;
83781;13/03/1987;0000;18.2;83;924.4;2;10;
83781;13/03/1987;1200;18.6;84;925.8;4;10;
83781;13/03/1987;1800;23.6;76;923.6;4;10;
83781;14/03/1987;0000;19;86;924.4;5;9;
83781;14/03/1987;1200;20;74;926.4;2;10;
83781;14/03/1987;1800;23.2;75;925.5;3;10;
83781;15/03/1987;0000;19.8;87;927.2;1;10;
83781;15/03/1987;1200;21.4;86;929.3;1;10;
83781;15/03/1987;1800;24.2;72;927.7;2;8;
83781;16/03/1987;0000;20;91;929.6;3;10;
83781;16/03/1987;1200;21.6;93;930.3;1;6;
83781;16/03/1987;1800;24.2;68;928.5;6;10;
